"Sample_ID","OD","TSSR","BCR"
"neon_m:BARR:BARR_035:A3:2017-07-06T11:48:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:A3:2018-07-08T14:43:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:A3:2019-06-21T15:05:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:B1:2017-07-06T13:27:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:B1:2018-07-08T13:25:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:B1:2019-06-21T14:26:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:B2:2017-07-06T13:07:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:B2:2018-07-08T13:45:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:B2:2019-06-21T14:29:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:B3:2017-07-06T12:06:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:B3:2018-07-08T14:22:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:B3:2019-06-21T14:48:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:C1:2017-07-06T13:46:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:C1:2018-07-08T13:56:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:C1:2019-06-21T14:37:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:C2:2017-07-06T12:49:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:C2:2018-07-08T14:14:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:C2:2019-06-21T14:55:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_035:C3:2017-07-06T12:26:00Z:71.247677:-156.552049",186,NA,3
"neon_m:BARR:BARR_035:C3:2018-07-08T14:30:00Z:71.247677:-156.552049",188,NA,3
"neon_m:BARR:BARR_035:C3:2019-06-21T15:07:00Z:71.247677:-156.552049",171,NA,3
"neon_m:BARR:BARR_038:A1:2017-07-08T12:54:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:A1:2018-07-08T14:39:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:A1:2019-06-19T16:53:00Z:71.252104:-156.452641",169,NA,3
"neon_m:BARR:BARR_038:A2:2017-07-08T13:27:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:A2:2018-07-08T15:00:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:A2:2019-06-19T17:08:00Z:71.252104:-156.452641",169,NA,3
"neon_m:BARR:BARR_038:A3:2017-07-08T13:45:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:A3:2018-07-09T14:52:00Z:71.252104:-156.452641",189,NA,3
"neon_m:BARR:BARR_038:A3:2019-06-19T16:57:00Z:71.252104:-156.452641",169,NA,3
"neon_m:BARR:BARR_038:B1:2017-07-08T12:38:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:B1:2018-07-08T14:22:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:B1:2019-06-19T16:36:00Z:71.252104:-156.452641",169,NA,3
"neon_m:BARR:BARR_038:B2:2017-07-08T13:11:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:B2:2018-07-08T14:03:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:B2:2019-06-19T16:21:00Z:71.252104:-156.452641",169,NA,3
"neon_m:BARR:BARR_038:B3:2017-07-08T14:01:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:B3:2018-07-08T13:43:00Z:71.252104:-156.452641",188,NA,3
"neon_m:BARR:BARR_038:B3:2019-06-19T16:04:00Z:71.252104:-156.452641",169,NA,3
"neon_m:BARR:BARR_038:C1:2017-07-08T12:22:00Z:71.252104:-156.452641",188,NA,3
