"Sample_ID","lat.y","lon.y","Shape..","NEAR_FID","NEAR_DIST","TNMFRC","definition","staticOID","Needleleaf_3x3","Needleleaf_5x5","Broadleaf_3x3","Broadleaf_5x5","MixedForest_3x3","MixedForest_5x5","ForestOnly_3x3","ForestOnly_5x5","ForestWetland_3x3","ForestWetland_5x5","Wetland_3x3","Wetland_5x5"
"mnbba:T32R22a:2012-05-30T14:11:0Z:45.2692079990149:-93.0416809999458",45.269208,-93.041681,"Point",639256,9.113765,"4","Local Road",6509,0,0,3,11,0,0,3,11,4,15,1,4
"mnbba:T37R22a:2012-06-08T10:9:0Z:45.689791526773:-93.0419835189636",45.689792,-93.041984,"Point",405144,2.092945,"4","Local Road",2299,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T35R22a:2012-06-18T11:57:0Z:45.5284944819441:-93.0414023352442",45.528494,-93.041402,"Point",434320,0.774463,"4","Local Road",6585,0,0,0,1,0,0,0,1,0,1,0,0
"mnbba:T39R22a:2011-06-02T12:7:0Z:45.8716803776617:-93.0365176780274",45.87168,-93.036518,"Point",497405,0.84916,"4","Local Road",4465,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T33R22a:2012-05-28T12:36:0Z:45.3403884800428:-93.0357766283258",45.340388,-93.035777,"Point",640192,2.08011,"4","Local Road",763,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T33R22a:2012-05-28T12:50:0Z:45.3403884800428:-93.0357766283258",45.340388,-93.035777,"Point",640192,2.08011,"4","Local Road",763,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T114R19a:2013-06-26T10:19:0Z:44.679819999008:-93.0348539999928",44.67982,-93.034854,"Point",680985,3.747586,"4","Local Road",1880,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T114R19a:2013-06-26T10:3:0Z:44.6762969989467:-93.0348509999875",44.676297,-93.034851,"Point",680985,2.652823,"4","Local Road",925,1,6,0,0,0,0,1,6,1,6,0,0
"mnbba:T30R22a:2013-06-26T13:31:0Z:45.1033849990868:-93.0340000000518",45.103385,-93.034,"Point",749955,6.403351,"4","Local Road",5493,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T32R22a:2012-05-30T13:55:0Z:45.2714079986424:-93.0339430000093",45.271408,-93.033943,"Point",736265,2.628107,"4","Local Road",4083,0,0,3,7,0,1,3,8,5,19,2,11
"mnbba:T30R22a:2013-06-26T14:8:0Z:45.1238879992019:-93.0322290000535",45.123888,-93.032229,"Point",692561,2.492029,"4","Local Road",4401,0,0,2,8,2,7,4,15,4,15,0,0
"mnbba:T28R22a:2012-05-28T10:25:0Z:44.9453999463975:-93.0270188860167",44.9454,-93.027019,"Point",770364,1.113267,"4","Local Road",526,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T37R22a:2012-06-08T9:44:0Z:45.7016951266027:-93.0270657829641",45.701695,-93.027066,"Point",401419,0.528736,"4","Local Road",1605,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T31R22a:2012-05-30T10:58:0Z:45.1965129990979:-93.0267399999728",45.196513,-93.02674,"Point",680477,7.015489,"4","Local Road",5726,0,0,0,0,0,0,0,0,1,5,1,5
"mnbba:T69R21b:2012-06-22T11:4:0Z:48.4329419991325:-93.0270120000297",48.432942,-93.027012,"Point",155636,3.073945,"4","Local Road",196,0,0,0,0,3,5,3,5,3,5,0,0
"mnbba:T28R22a:2012-05-28T10:45:0Z:44.9395995024096:-93.0250970829541",44.9396,-93.025097,"Point",691687,0.941622,"4","Local Road",1879,0,0,0,3,2,5,2,8,2,8,0,0
"mnbba:T69R21b:2012-06-22T11:16:0Z:48.4378949988169:-93.0257990000324",48.437895,-93.025799,"Point",142996,5.411219,"4","Local Road",5173,0,0,0,1,4,14,4,15,4,15,0,0
"mnbba:T28R22a:2012-05-28T10:5:0Z:44.9320511787443:-93.0237206069579",44.932051,-93.023721,"Point",693237,5.411951,"4","Local Road",4823,0,0,2,4,2,9,4,13,4,15,0,2
"mnbba:T37R22a:2012-06-08T9:56:0Z:45.7089686316297:-93.0232022513244",45.708969,-93.023202,"Point",403516,5.123847,"4","Local Road",31,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T27R22a:2012-05-28T11:12:0Z:44.844130798169:-93.0223629899561",44.844131,-93.022363,"Point",740119,4.225227,"4","Local Road",2423,0,0,0,0,2,7,2,7,2,7,0,0
"mnbba:T69R21b:2012-06-22T11:29:0Z:48.4406580410734:-93.0226468432865",48.440658,-93.022647,"Point",150970,12.131762,"4","Local Road",6263,0,1,0,0,0,4,0,5,1,7,1,2
"mnbba:T63R21a:2012-05-31T13:47:0Z:47.9437939988245:-93.022202000025",47.943794,-93.022202,"Point",156137,4.634011,"4","Local Road",1991,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T32R22a:2012-05-30T13:43:0Z:45.2688319991206:-93.02026399999",45.268832,-93.020264,"Point",718579,5.193955,"4","Local Road",3452,0,0,0,0,0,0,0,0,5,13,5,13
"mnbba:T27R22a:2012-05-28T11:30:0Z:44.842313349761:-93.0152114670312",44.842313,-93.015211,"Point",738201,4.040567,"4","Local Road",1878,0,0,0,2,1,3,1,5,2,9,1,4
"mnbba:T65R21a:2012-06-21T13:10:0Z:48.1129849986737:-93.0093569999984",48.112985,-93.009357,"Point",150579,58.78286,"4","Local Road",1773,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T67R21a:2012-06-21T11:58:0Z:48.2924089989869:-93.0089539999958",48.292409,-93.008954,"Point",139717,0.200994,"4","Local Road",2594,0,0,0,0,3,6,3,6,3,6,0,0
"mnbba:T65R21a:2012-06-21T14:0:0Z:48.1245659987248:-93.0057239999574",48.124566,-93.005724,"Point",150579,1360.272529,"4","Local Road",4131,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T65R21a:2012-06-21T13:40:0Z:48.1185769990833:-93.0054819999641",48.118577,-93.005482,"Point",150579,721.007878,"4","Local Road",5622,0,0,0,0,0,2,0,2,9,25,9,23
"mnbba:T57R21a:2009-06-14T11:41:0Z:47.4284141753183:-93.0030384730743",47.428414,-93.003038,"Point",603464,2.306465,"4","Local Road",147,0,0,0,2,0,0,0,2,0,2,0,0
"mnbba:T63R21a:2012-05-31T14:7:0Z:47.9522509987187:-92.9994520000409",47.952251,-92.999452,"Point",135915,4.965184,"4","Local Road",5270,0,0,2,5,3,8,5,13,6,20,1,7
"mnbba:T62R21a:2012-06-01T12:41:0Z:47.8649989988423:-92.9976039999766",47.864999,-92.997604,"Point",154781,2.566003,"4","Local Road",237,0,0,1,5,0,0,1,5,4,14,3,9
"mnbba:T29R22a:2013-06-26T12:26:0Z:45.0091609988371:-92.9971679999763",45.009161,-92.997168,"Point",672767,14.551959,"4","Local Road",528,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T54R21a:2010-06-26T11:29:0Z:47.1756936522889:-92.9968935104334",47.175694,-92.996894,"Point",136310,1036.614807,"3","Local Connecting Road",2854,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T29R22a:2013-06-26T12:40:0Z:45.0092819991732:-92.9959760000217",45.009282,-92.995976,"Point",652850,0.436117,"4","Local Road",2969,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T63R21a:2012-05-31T14:24:0Z:47.9522279985909:-92.9943049999503",47.952228,-92.994305,"Point",135915,4.810378,"4","Local Road",6567,0,0,0,0,0,2,0,2,6,20,6,18
"mnbba:T59R21a:2009-06-14T13:11:0Z:47.5954547671449:-92.9942380773093",47.595455,-92.994238,"Point",145195,4.827979,"4","Local Road",1219,0,0,0,0,5,14,5,14,6,19,1,5
"mnbba:T54R21a:2010-06-26T10:43:0Z:47.1773042277337:-92.9933837280088",47.177304,-92.993384,"Point",136310,1334.683979,"3","Local Connecting Road",6236,0,0,5,6,0,0,5,6,9,25,4,19
"mnbba:T27R22a:2012-05-28T11:53:0Z:44.8496590820578:-92.9929777140331",44.849659,-92.992978,"Point",752621,3.227317,"4","Local Road",76,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T49R21a:2009-07-01T14:3:0Z:46.7630099991843:-92.9924499999495",46.76301,-92.99245,"Point",392325,12.71181,"4","Local Road",168,6,19,0,0,0,0,6,19,6,20,0,1
"mnbba:T49R21a:2010-06-17T10:32:0Z:46.7631236622621:-92.9923202077462",46.763124,-92.99232,"Point",392325,0.710884,"4","Local Road",4102,6,17,0,0,0,0,6,17,6,20,0,3
"mnbba:T66R21a:2012-06-21T10:51:0Z:48.2254219988714:-92.991267000022",48.225422,-92.991267,"Point",159187,1.38613,"4","Local Road",5383,3,7,0,0,1,2,4,9,6,19,2,10
"mnbba:T54R21a:2010-06-26T11:7:0Z:47.1762914854562:-92.9895367683655",47.176291,-92.989537,"Point",136310,1595.670415,"3","Local Connecting Road",5353,0,0,0,0,0,0,0,0,9,25,9,25
"mnbba:T56R21a:2009-06-14T10:32:0Z:47.3337160851354:-92.9885383895451",47.333716,-92.988538,"Point",158201,6.711447,"4","Local Road",6550,0,0,1,8,0,0,1,8,6,20,5,12
"mnbba:T41R21a:2011-06-03T10:30:0Z:46.0398791069797:-92.9884701779962",46.039879,-92.98847,"Point",489158,0.358273,"4","Local Road",4079,0,0,4,12,0,0,4,12,4,12,0,0
"mnbba:T68R21a:2012-06-22T9:45:0Z:48.3891539993431:-92.9879180000308",48.389154,-92.987918,"Point",136341,6.973299,"4","Local Road",5477,0,0,0,0,5,17,5,17,5,17,0,0
"mnbba:T57R21a:2009-06-14T11:23:0Z:47.4212815532346:-92.9850412024018",47.421282,-92.985041,"Point",153653,20.072066,"4","Local Road",1127,0,0,0,5,0,0,0,5,0,5,0,0
"mnbba:T49R21a:2009-07-01T13:49:0Z:46.7627099991488:-92.9826699999348",46.76271,-92.98267,"Point",392324,22.420089,"4","Local Road",5345,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T68R21a:2012-06-22T9:58:0Z:48.3899799990455:-92.981724999967",48.38998,-92.981725,"Point",137658,1.28861,"4","Local Road",2098,0,0,0,0,0,5,0,5,3,15,3,10
"mnbba:T49R21a:2010-06-17T10:17:0Z:46.7625189724065:-92.9822284388099",46.762519,-92.982228,"Point",392324,43.018842,"4","Local Road",6285,0,0,0,0,0,0,0,0,7,20,7,20
"mnbba:T61R21a:2012-06-01T12:7:0Z:47.8068839992568:-92.9815289999552",47.806884,-92.981529,"Point",143441,0.437862,"4","Local Road",1429,0,0,0,3,6,17,6,20,6,20,0,0
"mnbba:T67R21a:2012-06-21T11:35:0Z:48.2970069986395:-92.9811529999422",48.297007,-92.981153,"Point",139717,0.636608,"4","Local Road",4135,0,0,0,0,0,0,0,0,5,19,5,19
"mnbba:T66R21a:2012-06-21T11:4:0Z:48.2259119992652:-92.9808150000276",48.225912,-92.980815,"Point",149220,2.968087,"4","Local Road",5844,5,14,0,0,0,3,5,17,5,19,0,2
"mnbba:T42R21a:2010-06-22T13:17:0Z:46.1509907598999:-92.980963831044",46.150991,-92.980964,"Point",496945,6.067817,"4","Local Road",826,0,0,0,0,0,1,0,1,0,1,0,0
"mnbba:T43R21a:2010-06-22T12:39:0Z:46.2313610493753:-92.9804432550197",46.231361,-92.980443,"Point",496397,2.966974,"4","Local Road",5810,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T44R21a:2010-06-29T13:18:0Z:46.3153301885409:-92.9802055479458",46.31533,-92.980206,"Point",488747,1.034193,"4","Local Road",5003,0,0,6,20,0,0,6,20,6,20,0,0
"mnbba:T44R21a:2010-06-29T13:31:0Z:46.302604388609:-92.9801841639452",46.302604,-92.980184,"Point",488744,1.003551,"4","Local Road",3363,0,0,0,3,0,0,0,3,0,3,0,0
"mnbba:T64R21a:2012-06-02T12:36:0Z:48.0474479985544:-92.9788140000487",48.047448,-92.978814,"Point",150202,3.319206,"4","Local Road",1103,1,5,0,0,5,15,6,20,6,20,0,0
"mnbba:T70R21a:2012-06-21T12:45:0Z:48.5665515993103:-92.9785238770493",48.566552,-92.978524,"Point",-1,-1,"<Null>","<Null>",3201,0,0,3,5,2,8,5,13,5,13,0,0
"mnbba:T70R21a:2012-06-21T13:8:0Z:48.5711175572418:-92.9782223790514",48.571118,-92.978222,"Point",-1,-1,"<Null>","<Null>",211,0,0,0,0,6,16,6,16,6,16,0,0
"mnbba:T112R18a:2011-06-04T12:15:0Z:44.5306787752241:-92.9796556348702",44.530679,-92.979656,"Point",642344,1.086725,"4","Local Road",590,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T49R21a:2010-06-17T10:2:0Z:46.7628076687781:-92.9785109270682",46.762808,-92.978511,"Point",392324,2.884918,"4","Local Road",5861,5,13,0,6,0,0,5,19,5,19,0,0
"mnbba:T101R18a:2011-05-28T13:44:0Z:43.5795884381514:-92.9795689320168",43.579588,-92.979569,"Point",265734,4.759856,"4","Local Road",3837,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T49R21a:2009-07-01T13:37:0Z:46.7627699988333:-92.9783699999375",46.76277,-92.97837,"Point",392324,6.617346,"4","Local Road",5139,4,10,1,6,0,1,5,17,5,17,0,0
"mnbba:T101R18a:2011-05-28T14:10:0Z:43.5863355345688:-92.9794955909875",43.586336,-92.979496,"Point",265734,3.419556,"4","Local Road",3838,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T112R18a:2011-06-04T12:27:0Z:44.5338699205899:-92.9791045334855",44.53387,-92.979105,"Point",642344,45.996565,"4","Local Road",4265,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T64R21a:2012-06-02T13:3:0Z:48.0497049990883:-92.9776720000031",48.049705,-92.977672,"Point",150202,5.31067,"4","Local Road",1995,0,0,0,0,5,13,5,13,5,13,0,0
"mnbba:T66R21a:2012-06-21T11:16:0Z:48.2253739988544:-92.9769290000717",48.225374,-92.976929,"Point",136858,5.919899,"4","Local Road",2001,0,0,0,0,6,20,6,20,6,20,0,0
"mnbba:T60R21a:2012-06-01T11:2:0Z:47.6826019985984:-92.9757619999843",47.682602,-92.975762,"Point",565548,2.321895,"4","Local Road",1953,0,1,0,0,3,7,3,8,6,20,3,12
"mnbba:T50R21a:2009-06-26T11:41:0Z:46.8116299985808:-92.9760800000216",46.81163,-92.97608,"Point",137449,6.196782,"4","Local Road",1200,0,0,0,1,0,0,0,1,0,5,0,4
"mnbba:T47R21a:2010-06-03T12:11:0Z:46.5644216190757:-92.9757702169632",46.564422,-92.97577,"Point",391609,3.580596,"4","Local Road",3053,0,0,2,7,0,0,2,7,4,12,2,5
"mnbba:T51R21a:2009-06-26T10:7:0Z:46.9109699987607:-92.9749799999811",46.91097,-92.97498,"Point",149455,2.27774,"4","Local Road",1866,0,0,0,0,0,2,0,2,6,20,6,18
"mnbba:T68R21a:2012-06-22T10:10:0Z:48.3908729986388:-92.9737220000199",48.390873,-92.973722,"Point",137658,0.794438,"4","Local Road",3800,1,4,0,0,0,1,1,5,5,16,4,11
"mnbba:T110R18a:2011-06-07T10:45:0Z:44.3489243544758:-92.9750917389915",44.348924,-92.975092,"Point",214277,0.707902,"4","Local Road",2018,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T103R18a:2011-05-28T11:45:0Z:43.7538865112866:-92.9742972180527",43.753887,-92.974297,"Point",269949,0.026442,"4","Local Road",1689,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T55R21a:2009-06-18T9:52:0Z:47.2832791536275:-92.9725578193108",47.283279,-92.972558,"Point",137788,5.852107,"4","Local Road",286,0,0,4,6,0,5,4,11,6,18,2,7
"mnbba:T46R21a:2010-06-01T14:21:0Z:46.4774939341962:-92.9702072109422",46.477494,-92.970207,"Point",394599,3.88102,"4","Local Road",4688,0,0,3,10,0,0,3,10,3,10,0,0
"mnbba:T50R21a:2010-06-28T11:25:0Z:46.8136578682991:-92.9690047913417",46.813658,-92.969005,"Point",139858,2.834628,"4","Local Road",1199,0,0,0,0,0,0,0,0,5,19,5,19
"mnbba:T104R18a:2011-05-31T12:55:0Z:43.8341459985927:-92.9701411350055",43.834146,-92.970141,"Point",264626,8.668362,"4","Local Road",5967,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T50R21a:2009-06-26T11:26:0Z:46.8135899990785:-92.9684999999733",46.81359,-92.9685,"Point",139858,3.503906,"4","Local Road",6541,0,0,0,0,0,0,0,0,6,19,6,19
"mnbba:T104R18a:2011-05-31T13:10:0Z:43.8371885460493:-92.9700615909575",43.837189,-92.970062,"Point",264626,4.37415,"4","Local Road",2619,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T103R18a:2011-05-28T11:30:0Z:43.7538985802946:-92.9699594149766",43.753899,-92.969959,"Point",269949,0.425978,"4","Local Road",117,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T114R18a:2012-05-29T11:58:0Z:44.7025309987337:-92.9660730000381",44.702531,-92.966073,"Point",623602,0.356839,"4","Local Road",1655,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T43R21a:2010-06-22T12:12:0Z:46.2213403768539:-92.9649909790219",46.22134,-92.964991,"Point",491852,1.513789,"4","Local Road",4091,0,0,1,8,0,0,1,8,5,17,4,9
"mnbba:T41R21a:2011-06-03T10:16:0Z:46.04024665263:-92.9648425150377",46.040247,-92.964843,"Point",489152,2.440197,"4","Local Road",2410,0,0,0,0,0,0,0,0,1,3,1,3
"mnbba:T108R18a:2011-06-04T11:15:0Z:44.1664859457064:-92.9656048489652",44.166486,-92.965605,"Point",188704,5.517896,"4","Local Road",3497,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T57R21a:2009-06-14T11:5:0Z:47.4149265993113:-92.9634718665992",47.414927,-92.963472,"Point",139270,39.58154,"4","Local Road",2646,0,0,9,18,0,0,9,18,9,19,0,1
"mnbba:T51R21a:2009-06-26T10:32:0Z:46.9180399987879:-92.9637099999342",46.91804,-92.96371,"Point",152589,5.420535,"4","Local Road",5347,0,0,0,0,0,0,0,0,5,17,5,17
"mnbba:T55R21a:2009-06-18T10:7:0Z:47.2833002916576:-92.9631970168492",47.2833,-92.963197,"Point",137788,5.078161,"4","Local Road",1209,0,0,0,0,3,10,3,10,6,17,3,7
"mnbba:T70R21a:2012-06-21T12:10:0Z:48.5750526091453:-92.96199534997",48.575053,-92.961995,"Point",-1,-1,"<Null>","<Null>",981,5,7,0,0,4,8,9,15,9,15,0,0
"mnbba:T46R21a:2010-06-01T14:9:0Z:46.4774550589917:-92.9606844899778",46.477455,-92.960684,"Point",394485,4.681312,"4","Local Road",6898,0,0,5,19,0,0,5,19,5,19,0,0
"mnbba:T48R21a:2009-06-30T13:20:0Z:46.6705499987649:-92.9597499999695",46.67055,-92.95975,"Point",389114,8.032175,"4","Local Road",5023,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T61R21a:2012-06-01T12:22:0Z:47.8076149987891:-92.9566660000168",47.807615,-92.956666,"Point",148293,2.439139,"4","Local Road",293,0,0,5,16,0,0,5,16,5,16,0,0
"mnbba:T108R18a:2011-06-04T11:30:0Z:44.1680634199368:-92.9592569819832",44.168063,-92.959257,"Point",617328,0.355442,"4","Local Road",651,0,0,0,0,0,0,0,0,2,7,2,7
"mnbba:T41R21a:2011-06-03T10:2:0Z:46.0401747371233:-92.9575480800096",46.040175,-92.957548,"Point",488335,0.492867,"4","Local Road",2183,0,0,4,12,0,0,4,12,4,12,0,0
"mnbba:T60R21a:2012-06-01T10:41:0Z:47.7081349989653:-92.9559159999873",47.708135,-92.955916,"Point",600690,8.03197,"4","Local Road",5570,0,0,0,0,0,0,0,0,5,17,5,17
"mnbba:T62R21a:2012-06-01T13:25:0Z:47.8728089989127:-92.9555529999937",47.872809,-92.955553,"Point",148967,7.573898,"6","4WD",1600,0,0,0,0,4,8,4,8,4,8,0,0
"mnbba:T62R21a:2012-06-01T13:1:0Z:47.8701579992808:-92.9550499999415",47.870158,-92.95505,"Point",157469,5.14289,"4","Local Road",2289,0,0,0,0,3,15,3,15,3,15,0,0
"mnbba:T61R21a:2012-06-01T11:36:0Z:47.7635309991203:-92.9551239999538",47.763531,-92.955124,"Point",585907,0.164786,"4","Local Road",3821,0,0,0,0,6,13,6,13,6,18,0,5
"mnbba:T33R21a:2012-05-28T14:0:0Z:45.3580104667061:-92.9564367676961",45.35801,-92.956437,"Point",402424,1.179113,"4","Local Road",6905,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T55R21a:2009-06-18T10:21:0Z:47.2832017294881:-92.9544945801531",47.283202,-92.954495,"Point",137788,0.089016,"4","Local Road",4219,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T60R21a:2012-06-01T10:5:0Z:47.7084969987724:-92.9528210000116",47.708497,-92.952821,"Point",600690,1.627717,"4","Local Road",1884,0,0,0,0,0,0,0,0,5,19,5,19
"mnbba:T59R21a:2009-06-14T13:40:0Z:47.6080758017835:-92.9521543820312",47.608076,-92.952154,"Point",604247,6.242531,"4","Local Road",6286,5,17,0,0,0,1,5,18,5,18,0,0
"mnbba:T51R21a:2009-06-26T9:48:0Z:46.9292499992907:-92.9526700000007",46.92925,-92.95267,"Point",149227,5.10812,"4","Local Road",3466,0,0,0,0,1,3,1,3,6,19,5,16
"mnbba:T53R21a:2009-06-29T12:14:0Z:47.0961599985657:-92.9523199999378",47.09616,-92.95232,"Point",158640,0.711039,"4","Local Road",5146,0,0,0,0,0,0,0,0,3,8,3,8
"mnbba:T53R21a:2009-06-29T11:58:0Z:47.0891499987425:-92.9523200000563",47.08915,-92.95232,"Point",155979,1.731454,"4","Local Road",834,0,2,0,0,3,6,3,8,3,12,0,4
"mnbba:T53R21a:2009-06-29T11:44:0Z:47.0801499992481:-92.9522199999814",47.08015,-92.95222,"Point",155979,2.778832,"4","Local Road",4908,0,0,0,0,0,0,0,0,6,20,6,20
"mnbba:T104R18a:2011-05-31T13:30:0Z:43.8485594360306:-92.9542200450362",43.848559,-92.95422,"Point",185833,7.307991,"4","Local Road",5531,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T111R18a:2011-06-04T14:15:0Z:44.42282305644:-92.9537242362181",44.422823,-92.953724,"Point",217742,45.267401,"4","Local Road",3745,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T102R18a:2011-05-28T13:0:0Z:43.672099586579:-92.9542491309549",43.6721,-92.954249,"Point",264676,1.876958,"4","Local Road",4060,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T114R18a:2012-05-29T11:46:0Z:44.7025329986196:-92.9512569999631",44.702533,-92.951257,"Point",623582,4.83282,"4","Local Road",1362,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T42R21a:2010-06-22T13:59:0Z:46.1196608208414:-92.9496927629589",46.119661,-92.949693,"Point",492196,3.039685,"4","Local Road",5450,0,0,6,19,0,1,6,20,6,20,0,0
"mnbba:T43R21a:2010-06-22T11:44:0Z:46.2120645953131:-92.949530676036",46.212065,-92.949531,"Point",488633,92.498989,"4","Local Road",6645,0,0,3,8,0,0,3,8,5,14,2,6
"mnbba:T46R21a:2010-06-01T13:53:0Z:46.4801591979152:-92.9487231559991",46.480159,-92.948723,"Point",392527,1.29189,"4","Local Road",3274,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T45R21a:2010-06-29T12:48:0Z:46.4091430147534:-92.9486986690463",46.409143,-92.948699,"Point",491674,2.738176,"4","Local Road",3364,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T103R18a:2011-05-28T12:10:0Z:43.7547032429868:-92.9497931430257",43.754703,-92.949793,"Point",263848,1.018515,"4","Local Road",5767,0,0,0,0,0,0,0,0,2,7,2,7
"mnbba:T48R21a:2009-06-30T13:5:0Z:46.6717099991925:-92.9448799999792",46.67171,-92.94488,"Point",395763,7.839266,"4","Local Road",2756,0,0,0,0,0,0,0,0,1,5,1,5
"mnbba:T47R21a:2010-06-03T11:44:0Z:46.5497055449412:-92.9443922199923",46.549706,-92.944392,"Point",394334,7.001931,"4","Local Road",2666,0,0,3,10,0,0,3,10,6,19,3,9
"mnbba:T59R21a:2009-06-14T13:55:0Z:47.616828081842:-92.942336821295",47.616828,-92.942337,"Point",585129,4.220202,"4","Local Road",2708,0,0,0,0,0,4,0,4,5,17,5,13
"mnbba:T111R18a:2011-06-04T14:28:0Z:44.4155928238878:-92.9454115015635",44.415593,-92.945412,"Point",217742,0.576198,"4","Local Road",5202,0,0,0,4,0,0,0,4,0,4,0,0
"mnbba:T107R18a:2011-06-05T13:57:0Z:44.0844608925908:-92.9454512340356",44.084461,-92.945451,"Point",188934,4.641204,"4","Local Road",859,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T106R18a:2011-05-28T12:16:0Z:44.0026091772155:-92.9451856950331",44.002609,-92.945186,"Point",185734,2.089183,"4","Local Road",843,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T48R21a:2009-06-30T12:34:0Z:46.6423599990242:-92.9425700000583",46.64236,-92.94257,"Point",388528,569.109985,"4","Local Road",2314,0,0,2,8,0,0,2,8,9,25,7,17
"mnbba:T106R18a:2011-05-28T12:33:0Z:44.0093114310549:-92.9451680930207",44.009311,-92.945168,"Point",187131,1.002934,"4","Local Road",1974,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T114R18a:2012-05-29T11:31:0Z:44.7025869985746:-92.9444970000024",44.702587,-92.944497,"Point",623582,11.510797,"4","Local Road",6909,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T105R18a:2011-05-28T13:34:0Z:43.9180346010161:-92.945152921944",43.918035,-92.945153,"Point",189513,3.136766,"4","Local Road",3461,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T105R18a:2011-05-28T13:19:0Z:43.9226948546407:-92.9451448750352",43.922695,-92.945145,"Point",188581,2.752237,"4","Local Road",378,0,0,0,1,0,0,0,1,0,1,0,0
"mnbba:T105R18a:2011-05-28T13:50:0Z:43.9107934745154:-92.945121237944",43.910793,-92.945121,"Point",189513,2.389171,"4","Local Road",4669,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T38R21a:2011-06-04T11:40:0Z:45.7951317251407:-92.9421065189579",45.795132,-92.942107,"Point",489698,8.100621,"4","Local Road",1697,0,0,0,2,0,0,0,2,0,4,0,2
"mnbba:T115R18b:2012-05-29T11:12:0Z:44.7313199990664:-92.94132399994",44.73132,-92.941324,"Point",682774,4.268735,"4","Local Road",3360,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T111R18a:2011-06-04T14:2:0Z:44.4284278735255:-92.9414811707398",44.428428,-92.941481,"Point",213041,42.993404,"4","Local Road",1351,0,2,8,13,0,0,8,15,8,15,0,0
"mnbba:T40R21b:2011-06-01T10:17:0Z:45.9238410445241:-92.9395676399473",45.923841,-92.939568,"Point",490166,2.77046,"4","Local Road",1716,0,0,0,0,0,0,0,0,5,17,5,17
"mnbba:T45R21a:2010-06-29T12:28:0Z:46.3868817295412:-92.9385752789804",46.386882,-92.938575,"Point",497563,2.784561,"4","Local Road",4190,1,2,2,6,3,9,6,17,6,20,0,3
"mnbba:T101R18a:2011-05-28T14:30:0Z:43.5870619111962:-92.9414756130415",43.587062,-92.941476,"Point",618905,2.990297,"4","Local Road",1671,0,0,0,0,0,0,0,0,0,0,0,0
"mnbba:T33R21a:2012-05-28T14:18:0Z:45.3503335950446:-92.9395150379904",45.350334,-92.939515,"Point",404722,0.219076,"4","Local Road",4231,0,0,1,4,0,0,1,4,2,9,1,5
"mnbba:T44R21a:2010-06-29T13:49:0Z:46.3154952406631:-92.9382785319973",46.315495,-92.938279,"Point",489990,1.847963,"4","Local Road",4094,0,0,3,10,0,0,3,10,3,12,0,2
