Sample_ID,roaddist,Coniferous_3x3,Deciduous_3x3,ForestOnly_3x3,ForestWetland_3x3,MixedForest_3x3,Wetland_3x3,Coniferous_5x5,Deciduous_5x5,ForestOnly_5x5,ForestWetland_5x5,MixedForest_5x5,Wetland_5x5
bam-mn_m:MNBBA:T102R31a:3:11:2011-5-29T6:10:00Z,545095.625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R32a:1:11:2011-5-29T7:8:00Z,546070.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R32a:2:11:2011-5-29T7:22:00Z,546166.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R32a:3:11:2011-5-29T7:37:00Z,544709.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R33a:1:11:2011-6-3T5:15:00Z,546362.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R33a:2:11:2011-6-3T5:42:00Z,548850.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R33a:3:11:2011-6-3T5:29:00Z,548743.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R34a:1:11:2011-6-4T5:28:00Z,546885.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R34a:2:11:2011-6-4T5:41:00Z,546241.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R34a:3:11:2011-6-4T5:15:00Z,547011.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R35a:1:10:2010-6-16T8:40:00Z,550623.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R35a:2:10:2010-6-16T7:30:00Z,548589.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R35a:3:10:2010-6-16T7:50:00Z,550349.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R36a:1:10:2010-6-16T7:37:00Z,551720.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R36a:2:10:2010-6-16T7:24:00Z,551845.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R36a:3:10:2010-6-16T7:10:00Z,552315,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R37a:1:10:2010-6-22T8:9:00Z,552895.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R37a:2:10:2010-6-22T8:21:00Z,552576.5625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R37a:3:10:2010-6-22T8:38:00Z,555350.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R38a:1:10:2010-6-22T7:32:00Z,553530.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R38a:2:10:2010-6-22T7:21:00Z,553846.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R38a:3:10:2010-6-22T7:52:00Z,555206.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R39a:1:10:2010-6-22T7:2:00Z,559069.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R39a:2:10:2010-6-22T6:49:00Z,557516.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R39a:3:10:2010-6-22T6:38:00Z,557567.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R40a:1:10:2010-6-22T5:58:00Z,560789.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R40a:2:10:2010-6-22T6:12:00Z,560441.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R40a:3:10:2010-6-22T5:40:00Z,561611.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R41a:1:11:2011-5-31T6:10:00Z,561962.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R41a:2:11:2011-5-31T5:50:00Z,562544.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R41a:3:11:2011-6-1T5:50:00Z,561486.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R42a:1:11:2011-6-1T6:20:00Z,564958.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R42a:2:11:2011-6-1T6:40:00Z,565508.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R42a:3:11:2011-5-31T7:9:00Z,563891.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R43a:1:11:2011-5-29T8:10:00Z,568303.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R43a:2:11:2011-5-29T7:50:00Z,568019.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R43a:3:11:2011-5-29T8:30:00Z,567201.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R44a:1:11:2011-5-29T7:20:00Z,568300.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R44a:2:11:2011-5-29T7:5:00Z,568478.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R44a:3:11:2011-5-29T6:45:00Z,569237.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R45a:1:11:2011-5-29T5:25:00Z,573725.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R45a:2:11:2011-5-29T6:25:00Z,572763.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R45a:3:11:2011-5-29T5:45:00Z,571944.5625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R46a:1:11:2011-5-28T5:50:00Z,574733.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R46a:2:11:2011-5-28T5:34:00Z,574359.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R46a:3:11:2011-5-28T6:5:00Z,576103.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R4c:1:09:2009-5-31T6:5:00Z,506123.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R4c:1:10:2010-6-2T9:0:00Z,506119.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R4c:2:09:2009-5-31T6:17:00Z,506130.1563,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R4c:2:10:2010-6-2T9:14:00Z,506167.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R4c:3:09:2009-5-31T6:32:00Z,506859.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R4c:3:10:2010-6-2T9:28:00Z,506834.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R5a:1:09:2009-5-31T5:8:00Z,501598.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R5a:2:09:2009-5-31T5:22:00Z,502742.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R5a:3:09:2009-5-31T5:36:00Z,503124.3438,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R6a:1:09:2009-5-30T7:2:00Z,503969.0938,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R6a:2:09:2009-5-30T7:14:00Z,503905.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R6a:3:09:2009-5-30T7:29:00Z,504920.9688,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R7a:1:09:2009-5-31T7:55:00Z,505205.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R7a:2:09:2009-5-31T8:32:00Z,507440.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R7a:3:09:2009-5-31T8:20:00Z,506813.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R8a:1:09:2009-6-1T7:30:00Z,510123,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R8a:2:09:2009-6-1T7:43:00Z,510282.7813,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R8a:3:09:2009-6-1T7:14:00Z,510324.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R9a:1:09:2009-6-16T6:29:00Z,512592.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R9a:2:09:2009-6-16T6:9:00Z,512887.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T102R9a:3:09:2009-6-16T6:53:00Z,512475.5625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R10a:1:09:2009-6-16T6:37:00Z,506628.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R10a:2:09:2009-6-16T5:55:00Z,509838.9688,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R10a:3:09:2009-6-16T6:19:00Z,506116.8438,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R11a:1:11:2011-6-1T5:30:00Z,511422.9063,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R11a:2:11:2011-6-1T5:15:00Z,510687.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R11a:3:11:2011-6-1T5:45:00Z,511978.5313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R12a:1:11:2011-6-1T6:10:00Z,510716.8438,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R12a:2:11:2011-6-1T6:22:00Z,510190.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R12a:3:11:2011-6-1T6:40:00Z,510699.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R13a:1:11:2011-6-1T7:25:00Z,514943.8438,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R13a:2:11:2011-6-1T7:43:00Z,515682.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R13a:3:11:2011-6-1T7:10:00Z,513858.2813,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R14a:1:11:2011-5-29T7:10:00Z,513671.0313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R14a:2:11:2011-5-29T6:34:00Z,515259.4063,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R14a:3:11:2011-5-29T6:48:00Z,515246.2813,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R15a:1:11:2011-5-29T7:30:00Z,518858.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R15a:2:11:2011-5-29T7:46:00Z,518499.4063,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R15a:3:11:2011-5-29T8:10:00Z,517926.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R16a:1:11:2011-5-29T8:23:00Z,518097.2188,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R16a:2:11:2011-5-29T8:11:00Z,518101.0313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R16a:3:11:2011-5-29T7:55:00Z,516688.2188,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R17a:1:11:2011-5-28T5:5:00Z,516731.5313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R17a:2:11:2011-5-28T5:25:00Z,517121.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R17a:3:11:2011-5-28T5:55:00Z,520518.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R18a:1:11:2011-5-28T6:30:00Z,517590.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R18a:2:11:2011-5-28T6:45:00Z,517630,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R18a:3:11:2011-5-28T7:10:00Z,517306.9063,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R19a:1:11:2011-5-29T8:43:00Z,519276.9688,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R19a:2:11:2011-5-29T8:25:00Z,519326,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R19a:3:11:2011-5-29T7:59:00Z,519004.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R20a:1:11:2011-5-29T7:10:00Z,521399.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R20a:2:11:2011-5-29T6:56:00Z,521348.0313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R20a:3:11:2011-5-29T7:24:00Z,521107.0313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R21a:1:11:2011-5-31T5:35:00Z,521017.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R21a:2:11:2011-5-31T5:22:00Z,520660.5313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R21a:3:11:2011-5-31T5:49:00Z,521284,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R22a:1:11:2011-5-30T5:18:00Z,525218.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R22a:2:11:2011-5-30T5:2:00Z,525573.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R22a:3:11:2011-5-30T5:38:00Z,523891.2188,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R23a:1:10:2010-6-10T6:30:00Z,526131.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R23a:2:10:2010-6-10T7:15:00Z,526909.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R23a:3:10:2010-6-10T7:0:00Z,526213.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R24a:1:10:2010-6-10T5:50:00Z,529054,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R24a:2:10:2010-6-10T6:10:00Z,528949.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R24a:3:10:2010-6-10T5:30:00Z,529534.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R25a:1:10:2010-6-15T6:30:00Z,528203.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R25a:2:10:2010-6-15T6:10:00Z,528447.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R25a:3:10:2010-6-15T6:50:00Z,527968.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R26a:1:10:2010-5-28T7:54:00Z,532631.625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R26a:2:10:2010-5-28T8:7:00Z,532586.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R26a:3:10:2010-5-28T7:39:00Z,534194.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R27a:1:10:2010-5-28T8:46:00Z,530523.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R27a:2:10:2010-5-28T8:30:00Z,530161.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R27a:3:10:2010-5-28T8:59:00Z,531210.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R28a:1:10:2010-5-29T5:40:00Z,531676.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R28a:2:10:2010-5-29T6:0:00Z,531728.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R28a:3:10:2010-5-29T5:20:00Z,533871.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R29a:1:11:2011-5-30T5:15:00Z,534511.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R29a:2:11:2011-5-30T5:30:00Z,535261.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R29a:3:11:2011-5-30T5:45:00Z,531240.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R30a:1:11:2011-5-31T6:45:00Z,533294.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R30a:2:11:2011-5-31T6:30:00Z,533336.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R30a:3:11:2011-5-31T7:0:00Z,531734.625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R31a:1:11:2011-6-1T5:15:00Z,533902.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R31a:2:11:2011-6-1T5:30:00Z,533950.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R31a:3:11:2011-6-1T5:45:00Z,532761.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R32a:1:11:2011-6-2T5:45:00Z,534921.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R32a:2:11:2011-6-2T5:30:00Z,534983.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R32a:3:11:2011-6-2T5:15:00Z,536852.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R33a:1:11:2011-6-3T6:20:00Z,538848.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R33a:2:11:2011-6-3T6:34:00Z,538014.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R33a:3:11:2011-6-3T6:5:00Z,539131.5625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R34a:1:11:2011-6-4T6:0:00Z,537471.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R34a:2:11:2011-6-4T6:26:00Z,537705.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R34a:3:11:2011-6-4T6:13:00Z,537537.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R35a:1:10:2010-6-16T7:10:00Z,540539.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R35a:2:10:2010-6-16T6:55:00Z,540723.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R35a:3:10:2010-6-16T6:40:00Z,541007.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R36a:1:10:2010-6-16T6:33:00Z,541260.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R36a:2:10:2010-6-16T6:20:00Z,541166.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R36a:3:10:2010-6-16T6:46:00Z,543251.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R37a:1:10:2010-6-18T9:19:00Z,541519.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R37a:2:10:2010-6-18T9:5:00Z,542617.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R37a:3:10:2010-6-18T8:43:00Z,545817.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R38a:1:10:2010-6-18T7:50:00Z,544538.625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R38a:2:10:2010-6-18T8:10:00Z,544275,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R38a:3:10:2010-6-18T8:28:00Z,545321.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R39a:1:10:2010-6-23T5:51:00Z,548735.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R39a:2:10:2010-6-23T5:40:00Z,548642.9375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R39a:3:10:2010-6-23T6:3:00Z,545725.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R40a:1:10:2010-6-23T6:10:00Z,547114.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R40a:2:10:2010-6-23T5:30:00Z,549016.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R40a:3:10:2010-6-23T5:50:00Z,549123.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R41a:1:11:2011-5-28T9:40:00Z,551203.6875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R41a:2:11:2011-5-28T9:20:00Z,551307.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R41a:3:11:2011-5-28T9:0:00Z,551677.5625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R42a:1:11:2011-5-28T8:47:00Z,552981.625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R42a:2:11:2011-5-28T8:35:00Z,553413.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R42a:3:11:2011-5-28T8:2:00Z,555241.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R43a:1:11:2011-5-28T7:38:00Z,555035.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R43a:2:11:2011-5-28T7:15:00Z,555128.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R43a:3:11:2011-5-28T6:50:00Z,557165.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R44a:1:11:2011-5-28T6:0:00Z,561182.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R44a:2:11:2011-5-28T6:20:00Z,560669.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R44a:3:11:2011-5-28T5:45:00Z,561870.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R45a:1:11:2011-5-29T6:15:00Z,564741.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R45a:2:11:2011-5-29T5:55:00Z,564347.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R45a:3:11:2011-5-29T5:36:00Z,563576.125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R46a:1:11:2011-5-29T7:20:00Z,564821.0625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R46a:2:11:2011-5-29T7:3:00Z,565251.8125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R46a:3:11:2011-5-29T6:45:00Z,565000.5625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R4a:1:09:2009-5-30T9:0:00Z,491998.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R4a:1:10:2010-6-2T6:35:00Z,492416.2813,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R4a:2:09:2009-5-30T9:15:00Z,492503.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R4a:2:10:2010-6-2T6:15:00Z,492448.1875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R4a:3:09:2009-5-30T9:38:00Z,490779.875,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R4a:3:10:2010-6-2T7:10:00Z,490716.375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R5a:1:09:2009-5-30T6:16:00Z,494034.5313,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R5a:1:10:2010-6-2T8:5:00Z,494087.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R5a:2:09:2009-5-30T6:31:00Z,493958.8438,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R5a:2:10:2010-6-2T8:25:00Z,493940.4688,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R5a:3:09:2009-5-30T6:3:00Z,493851.0938,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R5a:3:10:2010-6-2T7:45:00Z,493855.75,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R6a:1:09:2009-5-30T5:11:00Z,497621.25,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R6a:2:09:2009-5-30T4:58:00Z,497430.4063,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R6a:3:09:2009-5-30T5:32:00Z,497055.9063,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R7a:1:09:2009-5-31T6:57:00Z,498618.4688,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R7a:2:09:2009-5-31T6:35:00Z,498353.0938,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R7a:3:09:2009-5-31T7:29:00Z,500640.4375,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R8a:1:09:2009-6-1T6:36:00Z,500109.7813,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R8a:2:09:2009-6-1T6:50:00Z,501037.3125,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R8a:3:09:2009-6-1T6:24:00Z,500392.5938,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R9a:1:09:2009-6-1T5:8:00Z,502329.5,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R9a:2:09:2009-6-1T5:23:00Z,504162.625,0,0,0,0,0,0,0,0,0,0,0,0
bam-mn_m:MNBBA:T103R9a:3:09:2009-6-1T5:41:00Z,503560.9688,0,0,0,0,0,0,0,0,0,0,0,0
